url,source_type,source_origin,publication_date,publication,headline,page,notes
https://nyti.ms/3rGHfp,Web,nyti.ms,1993-04-29,New York Times,,,"m/file/d/1qOzpdPJ8qUpYVhd9mkMxYS6fitXYoJtb/view?usp=drive_link) [**1993-04-29 NYT \- George S. Springsteen, Ex-State Dept. Aide, 70 page**](https://nyti.ms/3rGHfp) **41** nan"
https://www.discoverlbj.org/item/nsf-cf-b256-f05,Web,discoverlbj.org,,discoverlbj.org,,,"[Folder, Korea, Park Visit](https://www.discoverlbj.org/item/nsf-cf-b256-f05) pg 33/34 of PDF, nan"
http://www.firstladies.org/audio-visual/results.aspx?firstlady=37,Web,firstladies.org,1965-05-19,firstladies.org,,,"LBJ Library [The First Lady's and guests remarks aboard the USS Sequoia](http://www.firstladies.org/audio-visual/results.aspx?firstlady=37), [1965-05-19 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item"
https://www.discoverlbj.org/item/ctjd-ctjdd-19650519,Web,discoverlbj.org,1965-05-19,discoverlbj.org,,,"remarks aboard the USS Sequoia](http://www.firstladies.org/audio-visual/results.aspx?firstlady=37), [1965-05-19 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650519), [1965.05.19\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1XpK70S"
https://drive.google.com/file/d/1XpK70SFYZ0y8QAzkhhpktoE3jVnWEz7K/view?usp=drive_link,Web,google.com,1965-05-19,google.com,,,"1965-05-19 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650519), [1965.05.19\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1XpK70SFYZ0y8QAzkhhpktoE3jVnWEz7K/view?usp=drive_link) [1965-05-19 Mrs. Johnson’s audio diary](https://www.d"
https://www.discoverlbj.org/item/ctjd-19650519,Web,discoverlbj.org,1965-05-19,discoverlbj.org,,,"\_Diary.pdf](https://drive.google.com/file/d/1XpK70SFYZ0y8QAzkhhpktoE3jVnWEz7K/view?usp=drive_link) [1965-05-19 Mrs. Johnson’s audio diary](https://www.discoverlbj.org/item/ctjd-19650519), [1965.05.19\_The\_Daily\_Mail\_pg43.jpg](https://drive.google.com/file/d/1gtmDcJ-RXXfzxaffO"
https://drive.google.com/file/d/1gtmDcJ-RXXfzxaffOH3aspmLu6tykOVB/view?usp=drive_link,Web,google.com,1965-05-19,google.com,,,"ive_link) [1965-05-19 Mrs. Johnson’s audio diary](https://www.discoverlbj.org/item/ctjd-19650519), [1965.05.19\_The\_Daily\_Mail\_pg43.jpg](https://drive.google.com/file/d/1gtmDcJ-RXXfzxaffOH3aspmLu6tykOVB/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/ctjd-ctjdd-19650623,Web,discoverlbj.org,1965-06-23,discoverlbj.org,,,"[1965-06-23 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650623), [1965.06.23\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1qa6l3J"
https://drive.google.com/file/d/1qa6l3JVRdOp5-loE3gVPsZBvFbEY3CSQ/view?usp=drive_link,Web,google.com,1965-06-23,google.com,,,"1965-06-23 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650623), [1965.06.23\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1qa6l3JVRdOp5-loE3gVPsZBvFbEY3CSQ/view?usp=drive_link) nan"
https://www.mnhs.org/mgg/boom/building-life/6498,Web,mnhs.org,,New York Times,,6,"Department of State Newsletter, August 1965, p. 6; [Mrs. Freeman audio](https://www.mnhs.org/mgg/boom/building-life/6498), [Mrs. Connor wedding announcement](https://www.nytimes.com/1940/07/12/archives/mary-oboyl"
https://www.nytimes.com/1940/07/12/archives/mary-oboyle-married-becomes-the-bride-of-john-connor-new-york.html,Newspaper,nytimes.com,,New York Times,,6,"e Newsletter, August 1965, p. 6; [Mrs. Freeman audio](https://www.mnhs.org/mgg/boom/building-life/6498), [Mrs. Connor wedding announcement](https://www.nytimes.com/1940/07/12/archives/mary-oboyle-married-becomes-the-bride-of-john-connor-new-york.html), [Gardner Ackley obituary](h"
https://www.washingtonpost.com/archive/local/1998/02/22/economist-gardner-ackley-dies/83892e1c-da34-4203-8507-f262fd343d1c/,Web,washingtonpost.com,,New York Times,,,"(https://www.nytimes.com/1940/07/12/archives/mary-oboyle-married-becomes-the-bride-of-john-connor-new-york.html), [Gardner Ackley obituary](https://www.washingtonpost.com/archive/local/1998/02/22/economist-gardner-ackley-dies/83892e1c-da34-4203-8507-f262fd343d1c/) nan"
https://drive.google.com/file/d/1wWg-5rrkn5UTHmqhKvFujDv6RZqPftnh/view?usp=drive_link,Web,google.com,1965-07-15,google.com,,,[1965.07.16\_Palladium\_Item\_pg8.jpg](https://drive.google.com/file/d/1wWg-5rrkn5UTHmqhKvFujDv6RZqPftnh/view?usp=drive_link) [1965-07-15 LBJ Daily Diary](http://www.lbjlibrary.ne
http://www.lbjlibrary.net/assets/lbj_tools/daily_diary/pdf/1965/19650715.pdf,Document,lbjlibrary.net,1965-07-15,lbjlibrary.net,,,lladium\_Item\_pg8.jpg](https://drive.google.com/file/d/1wWg-5rrkn5UTHmqhKvFujDv6RZqPftnh/view?usp=drive_link) [1965-07-15 LBJ Daily Diary](http://www.lbjlibrary.net/assets/lbj_tools/daily_diary/pdf/1965/19650715.pdf) nan
https://www.discoverlbj.org/item/pdd-19650812,Web,discoverlbj.org,1965-08-12,discoverlbj.org,,,"[1965-08-12 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650812), [1965.08.12\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nE"
https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nEB_iDjjAT-/view?usp=drive_link,Web,google.com,1965-08-12,google.com,,,"[1965-08-12 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650812), [1965.08.12\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nEB_iDjjAT-/view?usp=drive_link), [1965-08-12 Mrs. Johnson Audio Diary](https://www.di"
https://www.discoverlbj.org/item/ctjd-19650812,Web,discoverlbj.org,1965-08-12,discoverlbj.org,,,"y\_Diary.pdf](https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nEB_iDjjAT-/view?usp=drive_link), [1965-08-12 Mrs. Johnson Audio Diary](https://www.discoverlbj.org/item/ctjd-19650812), [1965.08.12\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/15B4I2Z2rVXDh"
https://drive.google.com/file/d/15B4I2Z2rVXDhKn-AdOeIJoGXa9q-aU3o/view?usp=drive_link,Web,google.com,1965-08-12,google.com,,,"link), [1965-08-12 Mrs. Johnson Audio Diary](https://www.discoverlbj.org/item/ctjd-19650812), [1965.08.12\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/15B4I2Z2rVXDhKn-AdOeIJoGXa9q-aU3o/view?usp=drive_link), [1965.08.13\_The\_Oshkosh\_Northwestern\_pg13.jpg](h"
https://drive.google.com/file/d/1QlITVE9Vdu8mWkzE9iJgEyhtb9RGxFdx/view?usp=drive_link,Web,google.com,,google.com,,,"(https://drive.google.com/file/d/15B4I2Z2rVXDhKn-AdOeIJoGXa9q-aU3o/view?usp=drive_link), [1965.08.13\_The\_Oshkosh\_Northwestern\_pg13.jpg](https://drive.google.com/file/d/1QlITVE9Vdu8mWkzE9iJgEyhtb9RGxFdx/view?usp=drive_link) [1965.08.12\_LBJ.JPG](https://drive.google.com/file/d"
https://drive.google.com/file/d/1nyQehKak_lhtgDu1wt2szbbI9FukPUDC/view?usp=drive_link,Web,google.com,,google.com,,,hkosh\_Northwestern\_pg13.jpg](https://drive.google.com/file/d/1QlITVE9Vdu8mWkzE9iJgEyhtb9RGxFdx/view?usp=drive_link) [1965.08.12\_LBJ.JPG](https://drive.google.com/file/d/1nyQehKak_lhtgDu1wt2szbbI9FukPUDC/view?usp=drive_link) nan
https://www.discoverlbj.org/item/ctjd-19650822,Web,discoverlbj.org,1965-08-22,discoverlbj.org,,,"[1965-08-22 Mrs. Johnson Audio Diary](https://www.discoverlbj.org/item/ctjd-19650822), [1965.08.22\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1yq3M8MFZ6QGR"
https://drive.google.com/file/d/1yq3M8MFZ6QGR6do20-PFIGgmjDFMet2T/view?usp=drive_link,Web,google.com,1965-08-22,google.com,,,"[1965-08-22 Mrs. Johnson Audio Diary](https://www.discoverlbj.org/item/ctjd-19650822), [1965.08.22\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1yq3M8MFZ6QGR6do20-PFIGgmjDFMet2T/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/pdd-19650824,Web,discoverlbj.org,1965-08-24,discoverlbj.org,,,"Sources [1965-08-24 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650824), [1965.08.24\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1eecy7ixKQwDeoo6cMDZlXSt"
https://drive.google.com/file/d/1eecy7ixKQwDeoo6cMDZlXSt6rCmplj8J/view?usp=drive_link,Web,google.com,1965-08-24,google.com,,,"Sources [1965-08-24 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650824), [1965.08.24\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1eecy7ixKQwDeoo6cMDZlXSt6rCmplj8J/view?usp=drive_link) nan"
https://en.wikipedia.org/wiki/Guillermo_Sevilla_Sacasa,Web,wikipedia.org,,wikipedia.org,,,At conclusion of Dinner \- Amb. [Sevilla-Sacasa](https://en.wikipedia.org/wiki/Guillermo_Sevilla_Sacasa) made remarks praising the Pres. for friendship and leadership towards peace in the w
https://www.discoverlbj.org/item/pdd-19650825,Web,discoverlbj.org,1965-08-25,discoverlbj.org,,45,"a) (Nicaruagua) is not listed in LBJ Daily Diary as attending the event. *Sequoia: Presidential Yacht*, p. 45, [1965-08-25 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650825), [1965.08.25\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1g-Li7d6s8cXQkS14A0KSuAK"
https://drive.google.com/file/d/1g-Li7d6s8cXQkS14A0KSuAKBdJLpQPAk/view?usp=drive_link,Web,google.com,1965-08-25,google.com,,45,"residential Yacht*, p. 45, [1965-08-25 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650825), [1965.08.25\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1g-Li7d6s8cXQkS14A0KSuAKBdJLpQPAk/view?usp=drive_link) [https://www.discoverlbj.org/item/oh-whittingtong-199"
https://www.discoverlbj.org/item/oh-whittingtong-19900718-2-06-12,Web,discoverlbj.org,,discoverlbj.org,,,"/pdd-19650825), [1965.08.25\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1g-Li7d6s8cXQkS14A0KSuAKBdJLpQPAk/view?usp=drive_link) [https://www.discoverlbj.org/item/oh-whittingtong-19900718-2-06-12](https://www.discoverlbj.org/item/oh-whittingtong-19900718-2-06-12) nan"
https://www.discoverlbj.org/item/ctjd-ctjdd-19660625,Web,discoverlbj.org,1966-06-25,discoverlbj.org,,,"[1966-06-25 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660625), [1966.06.25\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1Qhd7Nv"
https://drive.google.com/file/d/1Qhd7Nvj_a_e2nN3omMyBgEqyTNxnyazo/view?usp=drive_link,Web,google.com,1966-06-25,google.com,,,"1966-06-25 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660625), [1966.06.25\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1Qhd7Nvj_a_e2nN3omMyBgEqyTNxnyazo/view?usp=drive_link) [1966-06-26 Mrs. Johnson’s Daily Diary](https://www.d"
https://www.discoverlbj.org/item/ctjd-ctjdd-19660626,Web,discoverlbj.org,1966-06-26,discoverlbj.org,,,"\_Diary.pdf](https://drive.google.com/file/d/1Qhd7Nvj_a_e2nN3omMyBgEqyTNxnyazo/view?usp=drive_link) [1966-06-26 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660626), [1966.06.26\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1IErZGg"
https://drive.google.com/file/d/1IErZGg0AZhA9qmztfv0tNfBYjQlVqJG-/view?usp=drive_link,Web,google.com,1966-06-26,google.com,,,"1966-06-26 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660626), [1966.06.26\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1IErZGg0AZhA9qmztfv0tNfBYjQlVqJG-/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/pdd-19660713,Web,discoverlbj.org,1966-07-13,discoverlbj.org,,45,"[1966-07-13 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660713), *Sequoia: Presidential Yacht*, p. 45, [LBJ Archive memo](https://www.discoverlbj.org/item/wh"
https://www.discoverlbj.org/item/whcf-wh-b28-f04,Web,discoverlbj.org,1966-07-13,discoverlbj.org,,45,"[1966-07-13 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660713), *Sequoia: Presidential Yacht*, p. 45, [LBJ Archive memo](https://www.discoverlbj.org/item/whcf-wh-b28-f04) pg. 1-5, [1966.07.13\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1E5r5-yQh9u8n"
https://drive.google.com/file/d/1E5r5-yQh9u8nByHBpKTOoMklR4zeWl56/view?usp=drive_link,Web,google.com,,google.com,,45,"esidential Yacht*, p. 45, [LBJ Archive memo](https://www.discoverlbj.org/item/whcf-wh-b28-f04) pg. 1-5, [1966.07.13\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1E5r5-yQh9u8nByHBpKTOoMklR4zeWl56/view?usp=drive_link), [07.13.1966\_Presidential\_Schedule\_Meeting\_with\_"
https://drive.google.com/file/d/1WJBsRKhrNL37eQyru7-8QoFrdkPltDC_/view?usp=drive_link,Web,google.com,,google.com,,,"/1E5r5-yQh9u8nByHBpKTOoMklR4zeWl56/view?usp=drive_link), [07.13.1966\_Presidential\_Schedule\_Meeting\_with\_PM\_Holt\_of\_Austrailia .pdf](https://drive.google.com/file/d/1WJBsRKhrNL37eQyru7-8QoFrdkPltDC_/view?usp=drive_link) [PM\_Holt\_(Australia)\_and\_LBJ.mp4](https://drive.g"
https://drive.google.com/file/d/1xgfPfFzJWE9kL8Lo047gwKBg_oZgajKV/view?usp=drive_link,Web,google.com,,google.com,,,strailia .pdf](https://drive.google.com/file/d/1WJBsRKhrNL37eQyru7-8QoFrdkPltDC_/view?usp=drive_link) [PM\_Holt\_(Australia)\_and\_LBJ.mp4](https://drive.google.com/file/d/1xgfPfFzJWE9kL8Lo047gwKBg_oZgajKV/view?usp=drive_link) nan
https://www.discoverlbj.org/item/ctjd-19660720,Web,discoverlbj.org,1966-07-20,discoverlbj.org,,45,"*Sequoia: Presidential Yacht*, p. 45, [1966-07-20 Mrs. Johnson’s Audio Diary](https://www.discoverlbj.org/item/ctjd-19660720), [1966.07.20\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1nArKEDK1Fycb"
https://drive.google.com/file/d/1nArKEDK1FycbZtpKop2EpgctaX3ML6-N/view?usp=drive_link,Web,google.com,1966-07-20,google.com,,,"45, [1966-07-20 Mrs. Johnson’s Audio Diary](https://www.discoverlbj.org/item/ctjd-19660720), [1966.07.20\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1nArKEDK1FycbZtpKop2EpgctaX3ML6-N/view?usp=drive_link) nan"
https://diginole.lib.fsu.edu/islandora/search/sequoia?type=edismax&collection=fsu%3Aseriesbpepperphotos,Web,fsu.edu,,fsu.edu,,,"[Florida State University Claude Pepper Archive](https://diginole.lib.fsu.edu/islandora/search/sequoia?type=edismax&collection=fsu%3Aseriesbpepperphotos) \- [Photo taken August 18, 1966 abo"
https://diginole.lib.fsu.edu/islandora/object/fsu%3A183983,Web,fsu.edu,,fsu.edu,,,"ole.lib.fsu.edu/islandora/search/sequoia?type=edismax&collection=fsu%3Aseriesbpepperphotos) \- [Photo taken August 18, 1966 aboard Sequoia](https://diginole.lib.fsu.edu/islandora/object/fsu%3A183983) of President Lyndon Johnson shaking hands with [Dr. Jose Mora](https://es.m.wiki"
https://es.m.wikipedia.org/wiki/José_Antonio_Mora,Web,wikipedia.org,,wikipedia.org,,,aboard Sequoia](https://diginole.lib.fsu.edu/islandora/object/fsu%3A183983) of President Lyndon Johnson shaking hands with [Dr. Jose Mora](https://es.m.wikipedia.org/wiki/José_Antonio_Mora) on the USS Sequoia. Claude Pepper is standing beside Mora **Notes:** Mora served as Urugu
https://en.wikipedia.org/wiki/List_of_Ministers_of_Foreign_Relations_of_Uruguay,Web,wikipedia.org,,wikipedia.org,,,"Antonio_Mora) on the USS Sequoia. Claude Pepper is standing beside Mora **Notes:** Mora served as Uruguay's [Minister of Foreign Relations](https://en.wikipedia.org/wiki/List_of_Ministers_of_Foreign_Relations_of_Uruguay), a senior minister responsible for [International relations"
https://en.wikipedia.org/wiki/International_relations,Web,wikipedia.org,,wikipedia.org,,,"tps://en.wikipedia.org/wiki/List_of_Ministers_of_Foreign_Relations_of_Uruguay), a senior minister responsible for [International relations](https://en.wikipedia.org/wiki/International_relations), from 1971 to 1972\. nan"
https://www.discoverlbj.org/item/pdd-19660824,Web,discoverlbj.org,1966-08-24,discoverlbj.org,,,"[1966-08-24 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660824), [1966.08.24\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1YToYfY5cnQh0JspdSRgphTY"
https://drive.google.com/file/d/1YToYfY5cnQh0JspdSRgphTY-pUnLCe91/view?usp=drive_link,Web,google.com,1966-08-24,google.com,,,"[1966-08-24 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660824), [1966.08.24\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1YToYfY5cnQh0JspdSRgphTY-pUnLCe91/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/ctjd-ctjdd-19660903,Web,discoverlbj.org,1966-09-03,discoverlbj.org,,,"[1966-09-03 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660903), [1966-09-03 Mrs. Johnson’s Audio Diary,](https://www.discoverlbj.org/item/ctjd-196609"
https://www.discoverlbj.org/item/ctjd-19660903,Web,discoverlbj.org,1966-09-03,discoverlbj.org,,,"[1966-09-03 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660903), [1966-09-03 Mrs. Johnson’s Audio Diary,](https://www.discoverlbj.org/item/ctjd-19660903) [1966.09.03\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1-mTwZp7z3lxN3"
https://drive.google.com/file/d/1-mTwZp7z3lxN342IMMpYPOrGnYEzN99X/view?usp=drive_link,Web,google.com,1966-09-03,google.com,,,"03), [1966-09-03 Mrs. Johnson’s Audio Diary,](https://www.discoverlbj.org/item/ctjd-19660903) [1966.09.03\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1-mTwZp7z3lxN342IMMpYPOrGnYEzN99X/view?usp=drive_link) https://www.discoverlbj.org/item/oh-chiarodom-1969091"
https://www.discoverlbj.org/item/oh-chiarodom-19690916-1-99-30,Web,discoverlbj.org,,discoverlbj.org,,,60903) [1966.09.03\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1-mTwZp7z3lxN342IMMpYPOrGnYEzN99X/view?usp=drive_link) https://www.discoverlbj.org/item/oh-chiarodom-19690916-1-99-30 Emmett Riordan \- \> https://www.govinfo.gov/content/pkg/GPO-CRECB-1970-pt10/
https://www.govinfo.gov/content/pkg/GPO-CRECB-1970-pt10/pdf/GPO-CRECB-1970-pt10-1-1.pdf,Document,govinfo.gov,,govinfo.gov,,,/1-mTwZp7z3lxN342IMMpYPOrGnYEzN99X/view?usp=drive_link) https://www.discoverlbj.org/item/oh-chiarodom-19690916-1-99-30 Emmett Riordan \- \> https://www.govinfo.gov/content/pkg/GPO-CRECB-1970-pt10/pdf/GPO-CRECB-1970-pt10-1-1.pdf nan
https://www.discoverlbj.org/item/ctjd-ctjdd-19660904,Web,discoverlbj.org,1966-09-04,discoverlbj.org,,,"[1966-09-04 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660904), [1966.09.04\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1JZQvBV"
https://drive.google.com/file/d/1JZQvBV9ckOOyDYGgNZvz8W9GgEDsD4cm/view?usp=drive_link,Web,google.com,1966-09-04,google.com,,,"1966-09-04 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660904), [1966.09.04\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1JZQvBV9ckOOyDYGgNZvz8W9GgEDsD4cm/view?usp=drive_link), [1966-09-04 LBJ Daily Diary](https://www.discoverlbj"
https://www.discoverlbj.org/item/pdd-19660904,Web,discoverlbj.org,1966-09-04,discoverlbj.org,,,"son\_Daily\_Diary.pdf](https://drive.google.com/file/d/1JZQvBV9ckOOyDYGgNZvz8W9GgEDsD4cm/view?usp=drive_link), [1966-09-04 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660904), [1966.09.04\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1gPMd2BwgKUuJm4C8n85oQN5"
https://drive.google.com/file/d/1gPMd2BwgKUuJm4C8n85oQN58Gy8RHCWi/view?usp=drive_link,Web,google.com,1966-09-04,google.com,,,"D4cm/view?usp=drive_link), [1966-09-04 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660904), [1966.09.04\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1gPMd2BwgKUuJm4C8n85oQN58Gy8RHCWi/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/pdd-19660911,Web,discoverlbj.org,1966-09-11,discoverlbj.org,,,"[1966-09-11 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660911), [1966.09.11\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1DUYsVV-Ir9K0G1SSJTUo9uk"
https://drive.google.com/file/d/1DUYsVV-Ir9K0G1SSJTUo9uky0B6Zj_YO/view?usp=drive_link,Web,google.com,1966-09-11,google.com,,,"[1966-09-11 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660911), [1966.09.11\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1DUYsVV-Ir9K0G1SSJTUo9uky0B6Zj_YO/view?usp=drive_link) nan"
https://www.discoverlbj.org/item/ctjd-ctjdd-19660917,Web,discoverlbj.org,1966-09-17,discoverlbj.org,,,"[1966-09-17 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660917), [1966.09.17\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1t-akzu"
https://drive.google.com/file/d/1t-akzuV3MxBBckTwkzAW8lmhT2SCY3zN/view?usp=drive_link,Web,google.com,1966-09-17,google.com,,,"1966-09-17 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660917), [1966.09.17\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1t-akzuV3MxBBckTwkzAW8lmhT2SCY3zN/view?usp=drive_link), [1966-09-18 Mrs. Johnson’s Daily Diary](https://www."
https://www.discoverlbj.org/item/ctjd-ctjdd-19660918,Web,discoverlbj.org,1966-09-18,discoverlbj.org,,,"_Diary.pdf](https://drive.google.com/file/d/1t-akzuV3MxBBckTwkzAW8lmhT2SCY3zN/view?usp=drive_link), [1966-09-18 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660918), [1966.09.18\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1w-iX4G"
https://drive.google.com/file/d/1w-iX4GFWMxO73zChDfxPL8PhJxwBFTux/view?usp=drive_link,Web,google.com,1966-09-18,google.com,,,"1966-09-18 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19660918), [1966.09.18\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1w-iX4GFWMxO73zChDfxPL8PhJxwBFTux/view?usp=drive_link), [1966-09-17 LBJ Daily Diary](https://www.discoverlbj"
https://www.discoverlbj.org/item/pdd-19660917,Web,discoverlbj.org,1966-09-17,discoverlbj.org,,,"son\_Audio\_Diary.pdf](https://drive.google.com/file/d/1w-iX4GFWMxO73zChDfxPL8PhJxwBFTux/view?usp=drive_link), [1966-09-17 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660917), [1966.09.17\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/15W0UlQIST9fmitTB9_87Ete"
https://drive.google.com/file/d/15W0UlQIST9fmitTB9_87EteJ0D8qwiC6/view?usp=drive_link,Web,google.com,1966-09-17,google.com,,,"FTux/view?usp=drive_link), [1966-09-17 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660917), [1966.09.17\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/15W0UlQIST9fmitTB9_87EteJ0D8qwiC6/view?usp=drive_link), [1966-09-18 LBJ Daily Diary](https://www.discoverlbj"
https://www.discoverlbj.org/item/pdd-19660918,Web,discoverlbj.org,1966-09-18,discoverlbj.org,,,"LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/15W0UlQIST9fmitTB9_87EteJ0D8qwiC6/view?usp=drive_link), [1966-09-18 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660918), [1966.09.18\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/16shKFucAIE52_n4CraOUpS5"
https://drive.google.com/file/d/16shKFucAIE52_n4CraOUpS5nzBWHDoB7/view?usp=drive_link,Web,google.com,1966-09-18,google.com,,,"wiC6/view?usp=drive_link), [1966-09-18 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19660918), [1966.09.18\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/16shKFucAIE52_n4CraOUpS5nzBWHDoB7/view?usp=drive_link), [1966-09-18 Mrs. Johnson’s Audio Diary](https://www."
https://www.discoverlbj.org/item/ctjd-19660918,Web,discoverlbj.org,1966-09-18,discoverlbj.org,,,"_Diary.pdf](https://drive.google.com/file/d/16shKFucAIE52_n4CraOUpS5nzBWHDoB7/view?usp=drive_link), [1966-09-18 Mrs. Johnson’s Audio Diary](https://www.discoverlbj.org/item/ctjd-19660918), nan"
https://www.discoverlbj.org/item/ctjd-ctjdd-19670520,Web,discoverlbj.org,1967-05-20,discoverlbj.org,,,"[1967-05-20 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19670520), [1967.05.20\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1C8Ejc3"
