url,source_type,source_origin,publication_date,publication,headline,page,notes
https://drive.google.com/file/d/1sGcL_YBSEge5ko6Fs2qQX9-g4Rr-hIpw/view?usp=drive_link,Web,google.com,1935-06-01,google.com,,,"1935-06-01 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/june-1st-1935/), local copy [1935.06.01\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sGcL_YBSEge5ko6Fs2qQX9-g4Rr-hIpw/view?usp=drive_link), [1935-06-02 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1yfwcXQOonyZL2qemfLOjOLkjlV7qIy8O/view?usp=drive_link,Web,google.com,1935-06-02,google.com,,,"ve_link), [1935-06-02 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/june-2nd-1935/), [1935.06.02\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1yfwcXQOonyZL2qemfLOjOLkjlV7qIy8O/view?usp=drive_link) My First Hundred Years in Hollywood An Autobiography"
https://drive.google.com/drive/folders/1pX8CVHzLwkG1vVzoqpsNoV4a_WOVyJ8V?usp=sharing,Web,google.com,,google.com,,,g:1638766203350&q=inauthor:%22Jack+L.+Warner%22&tbm=bks) · 1965/2017 [1935.06.02\_F\_Arizona\_Republic\_Blue\_Eagle\_Cases\_Are\_Dismissed](https://drive.google.com/drive/folders/1pX8CVHzLwkG1vVzoqpsNoV4a_WOVyJ8V?usp=sharing) [National Recovery Act of 1933](https://en.wikipedia.o
https://drive.google.com/file/d/1IIb2oUm2AuzU4flh0Tpx_MtsU0Gv2KOs/view?usp=drive_link,Web,google.com,1935-06-21,google.com,,,to \- Rosenfeld Collection)](https://www.dropbox.com/s/j5hwqk41guv6uo2/1935-06-21_%2371576-F.jpg?dl=0) [1935.06.21\_Evening\_star\_pg2.jpg](https://drive.google.com/file/d/1IIb2oUm2AuzU4flh0Tpx_MtsU0Gv2KOs/view?usp=drive_link) [https://www2.gwu.edu/\~erpapers/myday/displaydoc.cfm
https://drive.google.com/file/d/1gcHXMBw_pOCC9tDqncmjHeCnMr4N8YPc/view?usp=sharing,Web,google.com,1935-07-06,google.com,,,[Sequoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1gcHXMBw_pOCC9tDqncmjHeCnMr4N8YPc/view?usp=sharing); [1935-07-06 FDR Day by Day](http://www.fdrlibrary.maris
https://drive.google.com/file/d/12v1bYYdohBNd9WdQ9W0hfZt3EAEQ6xHR/view?usp=drive_link,Web,google.com,1935-07-06,google.com,,,"1935-07-06 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-6th-1935/), local copy [1935.07.06\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/12v1bYYdohBNd9WdQ9W0hfZt3EAEQ6xHR/view?usp=drive_link) [1935-07-07 FDR Day by Day](http://www.fdrlibrary.mar"
https://drive.google.com/file/d/1HEEeZiOssXETmCAgDrodN8uExuYkNVHv/view?usp=drive_link,Web,google.com,,google.com,,,a](https://newsroom.ap.org/editorial-photos-videos/search?query=350706033&mediaType=photo&st=keyword) [1935.07.08\_The\_Tennessean\_12.jpg](https://drive.google.com/file/d/1HEEeZiOssXETmCAgDrodN8uExuYkNVHv/view?usp=drive_link) nan
https://drive.google.com/file/d/19KSPmiIWy2i23Nhx8T0_6_FXbtGEkmjx/view?usp=drive_link,Web,google.com,1935-07-14,google.com,,,"935-07-13 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-13th-1935/), local copy [1935.07.13\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/19KSPmiIWy2i23Nhx8T0_6_FXbtGEkmjx/view?usp=drive_link) [1935-07-14 FDR Day by Day](http://www.fdrlibrary.mar"
https://drive.google.com/drive/folders/1ITCpHup2IjlVd-tovj8f5xUvzHq_rjvP?usp=sharing,Web,google.com,,google.com,,,"y by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-14th-1935/) [1935.07.13\_F\_The\_Courier\_Journal (Dem\_Leadership\_Meets)](https://drive.google.com/drive/folders/1ITCpHup2IjlVd-tovj8f5xUvzHq_rjvP?usp=sharing) **Notes:** [June 4, 1934 Act of Congress Authorizing P"
https://drive.google.com/file/d/1T6YoI2OVnIr-OGMr7G2CPi2iwhKjCPLk/view?usp=drive_link,Web,google.com,1935-07-20,google.com,,,"935-07-19 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-19th-1935/), local copy [1935.07.19\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1T6YoI2OVnIr-OGMr7G2CPi2iwhKjCPLk/view?usp=drive_link) [1935-07-20 FDR Day by Day](http://www.fdrlibrary.mar"
https://drive.google.com/file/d/1K2l-QfjxJ2CVppiGeFfD8oPom3Fmus4o/view?usp=drive_link,Web,google.com,1935-07-20,google.com,,,"ve_link) [1935-07-20 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-20th-1935/), [1935.07.20\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1K2l-QfjxJ2CVppiGeFfD8oPom3Fmus4o/view?usp=drive_link), [1935-07-21 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1ZQdaTPcsLIArgQ7WuTVl9ye3ymRFWWEj/view?usp=drive_link,Web,google.com,1935-07-21,google.com,,,"e_link), [1935-07-21 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-21st-1935/), [1935.07.21\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1ZQdaTPcsLIArgQ7WuTVl9ye3ymRFWWEj/view?usp=drive_link) nan"
https://drive.google.com/file/d/1yQGd0J-Wzy__vIYL2kfY8zGcWyJuasrO/view?usp=drive_link,Web,google.com,1935-07-28,google.com,,,"935-07-27 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-27th-1935/), local copy [1935.07.27\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1yQGd0J-Wzy__vIYL2kfY8zGcWyJuasrO/view?usp=drive_link), [1935-07-28 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link,Web,google.com,1935-07-28,google.com,,,"e_link), [1935-07-28 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/july-28th-1935/), [1935.07.28\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link) [1935.07.28\_Evening\_star.jpg](https://drive.google."
https://drive.google.com/file/d/1fPfcD5x173c6gV5hy18reXB41MWLWefV/view?usp=drive_link,Web,google.com,,google.com,,,R\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1JdXgFvS3k8v5VAUL0UJW6KgthvFYb1If/view?usp=drive_link) [1935.07.28\_Evening\_star.jpg](https://drive.google.com/file/d/1fPfcD5x173c6gV5hy18reXB41MWLWefV/view?usp=drive_link) nan
https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing,Web,google.com,1935-08-03,google.com,,,[Sequoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1bzLYDRiyuTvXmpDK9IIRpRX1bFEpW0Tc/view?usp=sharing); [1935-08-03 FDR Day by Day](http://www.fdrlibrary.maris
https://drive.google.com/file/d/11hUCFsbcF6IUrnsWV2mUCMLBjbVM7WmB/view?usp=drive_link,Web,google.com,1935-08-04,google.com,,,"35-08-03 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-3rd-1935/), local copy [1935.08.03\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/11hUCFsbcF6IUrnsWV2mUCMLBjbVM7WmB/view?usp=drive_link), [1935-08-04 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link,Web,google.com,1935-08-04,google.com,,,"_link), [1935-08-04 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-4th-1935/), [1935.08.04\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link) [1935.08.04\_Star\_Tribune.jpg](https://drive.google."
https://drive.google.com/file/d/1OmhIsmNhGuUe49gfitOS5c8ncWrAhwKe/view?usp=drive_link,Web,google.com,,google.com,,,R\_Day\_by\_Day.pdf](https://drive.google.com/file/d/14Rb7v59Vhr7ZH7K0qyOWmmFr8BtYF8it/view?usp=drive_link) [1935.08.04\_Star\_Tribune.jpg](https://drive.google.com/file/d/1OmhIsmNhGuUe49gfitOS5c8ncWrAhwKe/view?usp=drive_link) [S.C. Governor Olin Recommends J. Monroe Johnson as S
https://drive.google.com/file/d/1LanGJjW0t5N3cVXszSIEvAkmO03ehJfA/view?usp=drive_link,Web,google.com,1935-08-10,google.com,,,"35-08-09 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-9th-1935/), local copy [1935.08.09\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1LanGJjW0t5N3cVXszSIEvAkmO03ehJfA/view?usp=drive_link), [1935-08-10 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1BE-chRxr_-gvrVmB2116jZMaQTknl1Ru/view?usp=drive_link,Web,google.com,1935-08-10,google.com,,,"link), [1935-08-10 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-10th-1935/), [1935.08.10\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1BE-chRxr_-gvrVmB2116jZMaQTknl1Ru/view?usp=drive_link) [1935-08-11 FDR Day by Day](http://www.fdrlibrary.mar"
https://drive.google.com/file/d/1DcBu-TLoXf-229-n-QvAieSvP49a5xKL/view?usp=drive_link,Web,google.com,1935-08-11,New York Times,,,"_link) [1935-08-11 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-11th-1935/), [1935.08.11\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1DcBu-TLoXf-229-n-QvAieSvP49a5xKL/view?usp=drive_link) [1976-07-24 NYT \- *MAUDE BUSCH BYRNES, 93, WIDOW OF"
https://drive.google.com/file/d/1sYXyPY_P1w7ArgxakyOTQsC5hJCCDjgx/view?usp=drive_link,Web,google.com,1935-08-31,google.com,,,"5-08-25 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/august-25th-1935/), local copy [1935.08.25\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1sYXyPY_P1w7ArgxakyOTQsC5hJCCDjgx/view?usp=drive_link) **1935-08-31** As part of [United States non-interven"
https://drive.google.com/file/d/1ln57JHpDo6yaIjLLDSomwHhktHUzjgwS/view?usp=sharing,Web,google.com,,google.com,,,esearch%20and%20Photos/8\(b\).%20Sequoia%20History%20-%20Presidential?preview=WNY_History.pdf) (pg. 70 photo) [Sequoia Logbook 1935 (p 6\)](https://drive.google.com/file/d/1ln57JHpDo6yaIjLLDSomwHhktHUzjgwS/view?usp=sharing) nan
https://drive.google.com/file/d/1fyI9wKJf8HHP4KT4-YIJDsjSr-9a52r0/view?usp=sharing,Web,google.com,1935-10-26,google.com,,,[Sequoia Logbook 1935 (p 12\)](https://drive.google.com/file/d/1fyI9wKJf8HHP4KT4-YIJDsjSr-9a52r0/view?usp=sharing); [1935-10-26 FDR Day by Day](http://www.fdrlibrary.maris
https://drive.google.com/file/d/1_YrBXRZDi4y4boRCIC0u0hCtHhtREwDz/view?usp=drive_link,Web,google.com,1935-10-27,google.com,,,"5-10-26 FDR Day by Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-26th-1935/), local copy[1935.10.26\_FDR\_Day\_by\_Day.pdf](https://drive.google.com/file/d/1_YrBXRZDi4y4boRCIC0u0hCtHhtREwDz/view?usp=drive_link), [1935-10-27 FDR Day by Day](http://www.fdrlibrary.ma"
https://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link,Web,google.com,,Newspapers.com,,,y Day](http://www.fdrlibrary.marist.edu/daybyday/daylog/october-27th-1935/); [1935.10.24\_The\_News\_Journal\_at\_Newspapers.com\_pg13.pdf](https://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link) [1935.10.26\_The\_Ogden\_Standard\_Examiner\_pg2.jpg]
https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link,Web,google.com,,google.com,,,ttps://drive.google.com/file/d/1xXmgMwYhxzQKOdPIAaU7b4wtgNk3lIU8/view?usp=drive_link) [1935.10.26\_The\_Ogden\_Standard\_Examiner\_pg2.jpg](https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link) [1935.10.27\_AAA\_Corn\_Referendum.pdf](https://drive
https://drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link,Web,google.com,,google.com,,,er\_pg2.jpg](https://drive.google.com/file/d/1sRgB9JDniZf5nG0mkHC2FsFG3BihEJKg/view?usp=drive_link) [1935.10.27\_AAA\_Corn\_Referendum.pdf](https://drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link) [1935.10.27\_New\_York\_Times\_President\_Opens\_Brid
https://drive.google.com/file/d/1yV1Nc76dFjBwvswM7R9d9Py_p0Hq-Ys0/view?usp=drive_link,Web,google.com,,google.com,,,drive.google.com/file/d/132US1Ix-eJaEJP_KeUlARx97Zr57gWJs/view?usp=drive_link) [1935.10.27\_New\_York\_Times\_President\_Opens\_Bridge.pdf](https://drive.google.com/file/d/1yV1Nc76dFjBwvswM7R9d9Py_p0Hq-Ys0/view?usp=drive_link) [The Ogden Standard Examiner Sat Oct 26 1935](https:/
https://drive.google.com/file/d/1Zmct7qdWJxVpETij4c6LAlfREu2aKeXj/view?usp=drive_link,Web,google.com,,Newspapers.com,,,ress_Releases/g4lHAQAAMAAJ?hl=en&gbpv=1&dq=sequoia&pg=PA282&printsec=frontcover) [1938.03.05\_The\_Miami\_News at\_Newspapers.com\_pg9.pdf](https://drive.google.com/file/d/1Zmct7qdWJxVpETij4c6LAlfREu2aKeXj/view?usp=drive_link) [1938.03.07\_Reno\_Gazette\_Journal.jpg](https://driv
https://drive.google.com/file/d/1-OUNckWUnrcB_qHOng0EhdzCUoQis5du/view?usp=drive_link,Web,google.com,,google.com,,,m\_pg9.pdf](https://drive.google.com/file/d/1Zmct7qdWJxVpETij4c6LAlfREu2aKeXj/view?usp=drive_link) [1938.03.07\_Reno\_Gazette\_Journal.jpg](https://drive.google.com/file/d/1-OUNckWUnrcB_qHOng0EhdzCUoQis5du/view?usp=drive_link) [https://www.brookings.edu/blog/order-from-chaos/2021
https://drive.google.com/file/d/1KTushL9-HUjFBt7Z0SLUSdk21lQRIQVX/view?usp=drive_link,Web,google.com,,google.com,,,[1945.11.11\_Daily\_Presidential\_Appointments\_of\_Harry\_S.\_Truman.pdf](https://drive.google.com/file/d/1KTushL9-HUjFBt7Z0SLUSdk21lQRIQVX/view?usp=drive_link)[https://www.dropbox.com/search/personal?path=%2F\&pre
https://drive.google.com/file/d/1ZkHjl8JjG6q4Jw5Vc-83a5fE9xbnWAHp/view?usp=drive_link,Web,google.com,,google.com,,,sWyl6crvefv5oJYIT4%3D&typeahead_session_id=64398275088953450154343780457164) [1945.11.11\_Truman\_Clement\_Atlee\_and\_Mackenzie\_King.JPG](https://drive.google.com/file/d/1ZkHjl8JjG6q4Jw5Vc-83a5fE9xbnWAHp/view?usp=drive_link) [https://www.trumanlibrary.gov/calendar/search?body\_
https://drive.google.com/file/d/1pzbIX109zKX0YXkhA3CdKWf0WxSrenT_/view?usp=drive_link,Web,google.com,1961-04-30,google.com,,,"[1961-04-30 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19610430), [1961.04.30\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1pzbIX109zKX0YXkhA3CdKWf0WxSrenT_/view?usp=drive_link) nan"
https://drive.google.com/file/d/1rACF_cMtRaa0XlvM9PubNayxef5RJPjc/view?usp=drive_link,Web,google.com,1961-06-14,google.com,,,"[1961-06-14 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19610614), [1961.06.14\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1rACF_cMtRaa0XlvM9PubNayxef5RJPjc/view?usp=drive_link) nan"
https://drive.google.com/file/d/1AAWuURLvrEoPt2iCTq09Shulw5ufGMv9/view?usp=drive_link,Web,google.com,,google.com,,,[1961.07.12\_The\_Indianapolis\_News\_pg20.jpg](https://drive.google.com/file/d/1AAWuURLvrEoPt2iCTq09Shulw5ufGMv9/view?usp=drive_link) [1961.08.13\_The\_Philadelphia\_Inquirer\_pg173.jpg](
https://drive.google.com/file/d/1pcw-eWNM_6txH2WCf1QQBINkF3Z2bTMl/view?usp=drive_link,Web,google.com,,google.com,,36.0,"https://drive.google.com/file/d/1AAWuURLvrEoPt2iCTq09Shulw5ufGMv9/view?usp=drive_link) [1961.08.13\_The\_Philadelphia\_Inquirer\_pg173.jpg](https://drive.google.com/file/d/1pcw-eWNM_6txH2WCf1QQBINkF3Z2bTMl/view?usp=drive_link); Sequoia: Presidential Yacht, p. 36; [https://www.mou"
https://drive.google.com/file/d/1jHRniwiUhNu1rj9R-s0BP52WZ2byb6Jh/view?usp=drive_link,Web,google.com,1961-08-06,google.com,,,"[1961-08-06 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19610806), [1961.08.06\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1jHRniwiUhNu1rj9R-s0BP52WZ2byb6Jh/view?usp=drive_link) nan"
https://drive.google.com/file/d/1N1azJR8uWXEUpxxqq0bqPLBsGd6vOVbh/view?usp=drive_link,Web,google.com,1961-09-05,google.com,,,"[1961-09-05 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19610905), [1961.09.05\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1N1azJR8uWXEUpxxqq0bqPLBsGd6vOVbh/view?usp=drive_link) https://www.discoverlbj.org/item/waldronr [https://re"
https://drive.google.com/file/d/1qDY8v7Hrsf9Rd6gvNg_HtPAo_ypfa5Ik/view?usp=drive_link,Web,google.com,1961-11-27,google.com,,,"[1961-11-27 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19611127), [1961.11.27\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1qDY8v7Hrsf9Rd6gvNg_HtPAo_ypfa5Ik/view?usp=drive_link) Pg 79: “On late summer weekday afternoons, the Presid"
https://drive.google.com/file/d/13Sn4A4JHlJQV8BALlSoYAIrINkbJ8LpO/view?usp=drive_link,Web,google.com,1961-09-18,google.com,,,"[1961-09-18 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19620918), [1962.09.18\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/13Sn4A4JHlJQV8BALlSoYAIrINkbJ8LpO/view?usp=drive_link) [1962-09-18 JFK daily diary (p 34\)](http://web2.mill"
https://drive.google.com/file/d/11rucnryTIMbfT8xZ02mRqhP9X30Eq4kD/view?usp=drive_link,Web,google.com,1962-09-19,google.com,,,"[1962-09-19 LBJ Daily Diary](https://www.discoverlbj.org/item/vpdd-19620919), [1962.09.19\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/11rucnryTIMbfT8xZ02mRqhP9X30Eq4kD/view?usp=drive_link) [https://www.jfklibrary.org/sites/default/files/archi"
https://drive.google.com/file/d/12EoTaJbB9U_Ne5hrjVIa0d9rxazoP2lF/view?usp=drive_link,Web,google.com,,google.com,,,[1963.05.29\_JFK\_Jackie\_Kennedy\_Bill\_Walton\_Ethel\_Kennedy\_David\_Niven\_and\_Eunice\_Shriver.JPG](https://drive.google.com/file/d/12EoTaJbB9U_Ne5hrjVIa0d9rxazoP2lF/view?usp=drive_link) [1963.05.29\_JFK\_Last\_Birthday.JPG](https://drive.g
https://drive.google.com/file/d/1nHj2Fx7LKguLdW5Dh9gdE2sQnV00-LCl/view?usp=drive_link,Web,google.com,,google.com,,,\_Shriver.JPG](https://drive.google.com/file/d/12EoTaJbB9U_Ne5hrjVIa0d9rxazoP2lF/view?usp=drive_link) [1963.05.29\_JFK\_Last\_Birthday.JPG](https://drive.google.com/file/d/1nHj2Fx7LKguLdW5Dh9gdE2sQnV00-LCl/view?usp=drive_link) [1963.05.29\_JFK\_Last\_Birthday\_Toast.JPG](https://
https://drive.google.com/file/d/1bSxhlviOtGVYFWqCsAUKfTuQ1ZvFCEPn/view?usp=drive_link,Web,google.com,,google.com,,,ay.JPG](https://drive.google.com/file/d/1nHj2Fx7LKguLdW5Dh9gdE2sQnV00-LCl/view?usp=drive_link) [1963.05.29\_JFK\_Last\_Birthday\_Toast.JPG](https://drive.google.com/file/d/1bSxhlviOtGVYFWqCsAUKfTuQ1ZvFCEPn/view?usp=drive_link) [1963.05.29\_JFK\_Gifts.JPG](https://drive.google.com
https://drive.google.com/file/d/12wOyxtRvpxbpU-_VutTbhISDmAhQUP9-/view?usp=drive_link,Web,google.com,,google.com,,,"t\_Birthday\_Toast.JPG](https://drive.google.com/file/d/1bSxhlviOtGVYFWqCsAUKfTuQ1ZvFCEPn/view?usp=drive_link) [1963.05.29\_JFK\_Gifts.JPG](https://drive.google.com/file/d/12wOyxtRvpxbpU-_VutTbhISDmAhQUP9-/view?usp=drive_link) Menu: *Appetizer*, Crabmeat Ravigote; *Entrée*, Roast"
https://drive.google.com/file/d/1zG2PC2xcL2iXugDzkrtx5CHOhEwNhyvD/view?usp=drive_link,Web,google.com,,google.com,,,s%20Russo%2C%20Harry%20Moses%20-%20Google%20Books.pdf?role=personalAdditional%20Sources:) \\ [1964.04.05\_Fort\_Lauderdale\_News\_pg11.jpg](https://drive.google.com/file/d/1zG2PC2xcL2iXugDzkrtx5CHOhEwNhyvD/view?usp=drive_link) nan
https://drive.google.com/file/d/1DBDSItX33PME8nm38J85XNmZDLdxHdPw/view?usp=drive_link,Web,google.com,1964-06-22,google.com,,,"1964-06-22 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19640622), [1964.06.22\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1DBDSItX33PME8nm38J85XNmZDLdxHdPw/view?usp=drive_link), [1964-06-22 LBJ Daily Diary](https://www.discoverlbj"
https://drive.google.com/file/d/1jLdSoPsrPW2iR7xWKJYePLDUKPc36E_V/view?usp=drive_link,Web,google.com,1964-06-22,google.com,,,"HdPw/view?usp=drive_link), [1964-06-22 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19640622), [1964.06.22\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1jLdSoPsrPW2iR7xWKJYePLDUKPc36E_V/view?usp=drive_link) [1964-06-22 Mrs. Johnson’s Audio Diary](https://www.d"
https://drive.google.com/file/d/14SW5EeD5kjck6olDkbZ9YstOPICpBUsV/view?usp=drive_link,Web,google.com,,Newspapers.com,,,state.gov/historicaldocuments/frus1964-68v16/d75). [1964.06.23\_-\_NATO\_Splitting\_Crisis\_The\_Evening\_Sun\_at\_Newspapers.com\_pg3.pdf](https://drive.google.com/file/d/14SW5EeD5kjck6olDkbZ9YstOPICpBUsV/view?usp=drive_link) [1964.06.23\_The\_Pittsburgh\_Press\_pg30.jpg](https:
https://drive.google.com/file/d/1UGab0xuu65Ax0atHY5EFV2do2jC3a_qI/view?usp=drive_link,Web,google.com,,google.com,,,.pdf](https://drive.google.com/file/d/14SW5EeD5kjck6olDkbZ9YstOPICpBUsV/view?usp=drive_link) [1964.06.23\_The\_Pittsburgh\_Press\_pg30.jpg](https://drive.google.com/file/d/1UGab0xuu65Ax0atHY5EFV2do2jC3a_qI/view?usp=drive_link) [1964.06.25\_Pensacola\_News\_Journal\_pg39.jpg](http
https://drive.google.com/file/d/1ahZ_1_sHPCwH0Kc7-ATHaoXOBAvKZqWn/view?usp=drive_link,Web,google.com,,Newspapers.com,,,pg](https://drive.google.com/file/d/1UGab0xuu65Ax0atHY5EFV2do2jC3a_qI/view?usp=drive_link) [1964.06.25\_Pensacola\_News\_Journal\_pg39.jpg](https://drive.google.com/file/d/1ahZ_1_sHPCwH0Kc7-ATHaoXOBAvKZqWn/view?usp=drive_link) [1964.06.25\_The\_Morning\_Call\_at\_Newspapers.com.p
https://drive.google.com/file/d/1qOzpdPJ8qUpYVhd9mkMxYS6fitXYoJtb/view?usp=drive_link,Web,google.com,1993-04-29,New York Times,,,"s://drive.google.com/file/d/1ahZ_1_sHPCwH0Kc7-ATHaoXOBAvKZqWn/view?usp=drive_link) [1964.06.25\_The\_Morning\_Call\_at\_Newspapers.com.pdf](https://drive.google.com/file/d/1qOzpdPJ8qUpYVhd9mkMxYS6fitXYoJtb/view?usp=drive_link) [**1993-04-29 NYT \- George S. Springsteen, Ex-State"
https://drive.google.com/file/d/1XpK70SFYZ0y8QAzkhhpktoE3jVnWEz7K/view?usp=drive_link,Web,google.com,1965-05-19,google.com,,,"1965-05-19 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650519), [1965.05.19\_Mrs.\_Johnson\_Audio\_Diary.pdf](https://drive.google.com/file/d/1XpK70SFYZ0y8QAzkhhpktoE3jVnWEz7K/view?usp=drive_link) [1965-05-19 Mrs. Johnson’s audio diary](https://www.d"
https://drive.google.com/file/d/1gtmDcJ-RXXfzxaffOH3aspmLu6tykOVB/view?usp=drive_link,Web,google.com,1965-05-19,google.com,,,"ive_link) [1965-05-19 Mrs. Johnson’s audio diary](https://www.discoverlbj.org/item/ctjd-19650519), [1965.05.19\_The\_Daily\_Mail\_pg43.jpg](https://drive.google.com/file/d/1gtmDcJ-RXXfzxaffOH3aspmLu6tykOVB/view?usp=drive_link) nan"
https://drive.google.com/file/d/1qa6l3JVRdOp5-loE3gVPsZBvFbEY3CSQ/view?usp=drive_link,Web,google.com,1965-06-23,google.com,,,"1965-06-23 Mrs. Johnson’s Daily Diary](https://www.discoverlbj.org/item/ctjd-ctjdd-19650623), [1965.06.23\_Mrs.\_Johnson\_Daily\_Diary.pdf](https://drive.google.com/file/d/1qa6l3JVRdOp5-loE3gVPsZBvFbEY3CSQ/view?usp=drive_link) nan"
https://drive.google.com/file/d/1wWg-5rrkn5UTHmqhKvFujDv6RZqPftnh/view?usp=drive_link,Web,google.com,1965-07-15,google.com,,,[1965.07.16\_Palladium\_Item\_pg8.jpg](https://drive.google.com/file/d/1wWg-5rrkn5UTHmqhKvFujDv6RZqPftnh/view?usp=drive_link) [1965-07-15 LBJ Daily Diary](http://www.lbjlibrary.ne
https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nEB_iDjjAT-/view?usp=drive_link,Web,google.com,1965-08-12,google.com,,,"[1965-08-12 LBJ Daily Diary](https://www.discoverlbj.org/item/pdd-19650812), [1965.08.12\_LBJ\_Daily\_Diary.pdf](https://drive.google.com/file/d/1ACSJs0HQsu50MzAx33Yq1nEB_iDjjAT-/view?usp=drive_link), [1965-08-12 Mrs. Johnson Audio Diary](https://www.di"
